Glottolog_code,Nearest_glottolog_code,Glottolog_name,Taxonomy,Name,Major_group,Major_group_CB2018,Subgroup,Family,PN_C_group,PN_W_group,PN_NE_group,PN_SE_group,BandA2012_Taxon_label,Bowern_285_taxon_label,Bowern_307_taxon_label,Taxon_equivalence,Longitude,Latitude,Attestation,Attestation_source,Inherit_vocab_from,Reason_for_inheritance_choice,lexicon_source,lexicon_access,lexicon_access_reference,lexicon_uncertainty,segment_uncertainty,CHIRILA_source,o2p_source,o2p_comments,p2x_source,p2x_comments,Vocab_ID,Vocab_attestation,Vocab_workstage,AusPhonAlts_ID,Grammar_Harvester_files,Alts_source,Alts_to_do_next,Inventory_source,Inventory_source_identifier,Inv_source_id,Invenotry_is_tentative,Inventory_to_do_next,Inventory_my_modifications,Apicals,Laminals,Glottal,Obstruents,Missing_laterals,BhDhGh,Vowels,Vowel_lengths,Add_extra,Remove_extra,Rounded_extra,Inventory_PHOIBLE_notes
0000nganakarti,badi1246,Badimaya,Pama-Nyungan | Kartu | Nhanhagardi,Nhanhakarti,PN Western,PN Western,PN Southwest,Pama-Nyungan,_other,Southwest,_other,_other,,,,,115.955124,-30.773716,,,badi1246,Most closely related (Thieberger 1993:16),,,,,,,,,,,,0 uncertain existence,1 to acquire,,,,,none (Blevins 2001:5),,,,,,,,,,,,,,,,,
nhan1238,,Nhanda,Pama-Nyungan | Kartu | Nhanta,Nhanda,PN Western,PN Western,PN Southwest,Pama-Nyungan,_other,Southwest,_other,_other,Nhanta,Nhanta,Nhanta,Nhanta,115.128706,-28.096897,,,self,,blevins_nhanda:_2001,online,CHIRILA/v1/ble01,,,CHIRILA/v1/ble01,blevins_nhanda:_2001,,,,534,3 full data,8 to check,125,Nhanda_123243_augmented_Blevins_2001.xml,Blevins 2001,,Blevins 2001,blevins_nhanda:_2001,123243,FALSE,,,2,2,1,2,0,0,3,2,GLIDE_DENT,VIBR_ALV,,
0000amangu,nhan1238,Nhanda,Pama-Nyungan | Kartu | Nhanta,Amangu,PN Western,PN Western,PN Southwest,Pama-Nyungan,_other,Southwest,_other,_other,,,,,115.708988,-29.358458,"Wordlist in OGrady 1959, but <150w (http://trove.nla.gov.au/work/22030000?selectedversion=NBD9356962)",Thieberger 1993:74,nhan1238,Most closely related (Blevins 2001:2),,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,"none, see Blevins 2001:3",,,,,,,,,,,,,,,,,
waja1257,,Wajarri,Pama-Nyungan | Kartu | Wajarri,Watjarri,PN Western,PN Western,PN Southwest,Pama-Nyungan,_other,Southwest,_other,_other,Wajarri,Wajarri,Wajarri,Wajarri,117.2694,-26.172012,,,self,,mackman_wajarri_2012,online,http://www.bundiyarra.com.au/wajarriApp/,,,,mackman_wajarri_2012,,,,1021,3 full data,8 to check,289,Watjarri_157343_augmented_Douglas_1981.xml,Douglas 1981,,Mackman 2012,mackman_wajarri_2012,http://trove.nla.gov.au/work/80920455,FALSE,,,2,2,0,1,0,0,3,2,0,0,,
ying1247,,Yinggarda,Pama-Nyungan | Kartu | Yingkarta,Yingkarta,PN Western,PN Western,PN Southwest,Pama-Nyungan,_other,Southwest,_other,_other,,Yingkarta,Yingkarta,,115.150919,-25.562714,,,self,,austin_dictionary_nodate,published,,,,CHIRILA/not_released/ASEDA0440,dench_yingkarta_1998,,,,405,3 full data,8 to check,141,Yingkarta_307582_augmented_Dench_1998.xml,Dench 1998,,Dench 1998,dench_yingkarta_1998,307582,FALSE,,,2,2,0,1,0,0,3,2,0,0,,
cola1237,,Colac,Pama-Nyungan | Kulin | Colac | Kolakngat,Kolakngat,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,Colac,Colac,,143.898362,-38.385673,,,self,,blake_colac_1998,online,CHIRILA/v2/Blake,reconstituted,{},CHIRILA/v2/Blake,blake_colac_1998,,,,990,1 reconstituted only,8 to check,121,Colac_80734_augmented_Blake_1998.xml,Blake et al. 1998,,Blake&alia 1998,blake_colac_1998,80734,TRUE,,,2,PAL,0,1,0,0,5,1,0,0,,
daun1243,,Daungwurrung,Pama-Nyungan | Kulin | Daungwurrung,Daungwurrung,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,145.058794,-36.946276,,,woiw1237,Most closely related (Blake 1991:31),,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,Blake 1991,blake_woiwurrung:_1991,310436,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
boon1243,,Boonwurrung,Pama-Nyungan | Kulin | Eastern Kulin | (Eastern Kulin),Boonwurrung,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,145.701359,-38.459978,,,woiw1237,Most closely related (Blake 1991:31),,,,,,,,,,,,-1 unreconstituted,-1 unreconstituted,,,,,Blake 1991,blake_woiwurrung:_1991,310436,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
wath1238,,Wathawurrung,Pama-Nyungan | Kulin | Eastern Kulin | Wathawurrung,Wathawurrung,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,Wathawurrung,Wathawurrung,,144.055844,-37.729313,,,self,,blake_wathawurrung:_1998,online,CHIRILA/v2/Blake,reconstituted,,CHIRILA/v2/Blake,blake_wathawurrung:_1998,Palatal and dental places of articulation are normalized as contrastive.,,,995,1 reconstituted only,6 to ingest,122,Wathawurrung_62868_augmented_Blake_1998.xml,Blake et al. 1998,,Blake 1998,blake_wathawurrung:_1998,310436,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
woiw1238,,Woiwurrung,Pama-Nyungan | Kulin | Eastern Kulin | Woiwurrung,Woiwurrung,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,Woiwurrung,Woiwurrung,,145.178323,-37.653698,,,self,,blake_woiwurrung:_1991,published,,reconstituted,{},,blake_woiwurrung:_1991,,,,894,1 reconstituted only,99 complete,169,,Hercus 1986,,Blake 1991,blake_woiwurrung:_1991,310436,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
yari1243,,Yari-Yari,Pama-Nyungan | Lower Murray | Jari-Jari,Yari-Yari,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,142.561282,-34.836448,,,wemb1241,temp; should be nort2756: Most closely related (Blake+ 2011:25),,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,,,,Horgen 2004; Blake&alia 2011:25,horgen_languages_2004,306364; 309497,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
ladj1234,,Ladji Ladji,Pama-Nyungan | Kulin | North-western Kulin | Ladji Ladji,Ladji-Ladji,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,141.827009,-34.619724,,,self,,blake_mathi_2011,published,,reconstituted,,,blake_mathi_2011,,,,1004,1 reconstituted only,8 to check,,,,,Blake 2011,blake_mathi_2011,309497,TRUE,,,2,2,0,1,PD,0,3,1,V_MID_FR,RHO_GLIDE_RET,,
madh1244,,Madhi Madhi,Pama-Nyungan | Kulin | North-Western Kulin | Mathi-Mathi,Madhi-Madhi,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,MathiMathi,MathiMathi,MathiMathi,Mathi-Mathi,143.174479,-34.391533,,,self,,blake_mathi_2011,published,,reconstituted,,,blake_mathi_2011,,,,950,1 reconstituted only,8 to check,257,Madhimadhi_87541_augmented_Hercus_1986.xml,Blake et al. 2011,,Hercus 1986,hercus_victorian_1986,87541,FALSE,,,2,DENT,0,1,0,0,3,1,V_MID_FR,RHO_GLIDE_RET,,
0000ngarkat,west2443,Western Victoria,Pama-Nyungan | Kulin | North-western Kulin | Ngarkat,Ngarkat,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,140.405042,-35.123363,,Blake+2011:137,ladj1234,Most closely related (Blake+2011:137),,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,none,,,,,,,,,,,,,,,,,
0000piangil,wadi1260,Wadi Wadi,Pama-Nyungan | Kulin | North-western Kulin | Wadi-Wadi | Piangil,Piangil,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,Piangil,Piangil,,,,,,self,,blake_dialects_2011,published,,reconstituted,,,blake_dialects_2011,,,,1017,1 reconstituted only,8 to check,,,,,Blake 2011,blake_dialects_2011,309497,TRUE,,,2,2,0,1,PD,0,3,1,V_MID_FR,RHO_GLIDE_RET,,
wadi1260,,Wadi Wadi,Pama-Nyungan | Kulin | North-western Kulin | Wadi-Wadi | Wathi Wathi,Wathi Wathi,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,Wathiwathi,Wathiwathi,,142.986289,-35.251311,,,self,,blake_mathi_2011,published,,reconstituted,,,blake_mathi_2011,,,,1005,1 reconstituted only,8 to check,,,,,Blake 2011,blake_mathi_2011,309497,TRUE,,,2,2,0,1,PD,0,3,1,V_MID_FR,RHO_GLIDE_RET,,
0000east_djadjawurung,west2443,Western Victoria,Pama-Nyungan | Kulin | Western Kulin | Djadjawurung | East Djadjawurung,East Djadjawurung,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,143.98209,-36.636155,,,self,,blake_dialects_2011,online,http://www.vcaa.vic.edu.au/documents/alcv/dialectsofwesternkulin-westernvictoria.pdf,reconstituted,{},,blake_dialects_2011,,,,999,1 reconstituted only,8 to check,,,,,Blake 2011,blake_dialects_2011,320216,TRUE,,,2,PAL,0,1,0,0,3,1,V_MID_FR,0,,
0000west_djadjawurung,west2443,Western Victoria,Pama-Nyungan | Kulin | Western Kulin | Djadjawurung | West Djadjawurung,West Djadjawurung,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,143.98209,-36.636155,,,self,,blake_dialects_2011,online,http://www.vcaa.vic.edu.au/documents/alcv/dialectsofwesternkulin-westernvictoria.pdf,reconstituted,{},,blake_dialects_2011,,,,1000,1 reconstituted only,8 to check,,,,,Blake 2011,blake_dialects_2011,320216,TRUE,,,2,PAL,0,1,0,0,3,1,V_MID_FR,0,,
0000jardwadjali,west2443,Western Victoria,Pama-Nyungan | Kulin | Western Kulin | Jardwadjali,Jardwadjali,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,142.303039,-36.513338,,,self,,blake_dialects_2011,online,http://www.vcaa.vic.edu.au/documents/alcv/dialectsofwesternkulin-westernvictoria.pdf,reconstituted,{},,blake_dialects_2011,,,,998,1 reconstituted only,8 to check,,,,,Blake 2011,blake_dialects_2011,320216,TRUE,,,2,PAL,0,1,0,0,3,1,V_MID_FR,0,,
nari1241,,Nari Nari,Pama-Nyungan | Kulin | Western Kulin | Nari Nari,Nari Nari,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,144.478794,-34.48901,,Hercus 1978,wotj1234,Most closely related (Hercus 1978),,,,,,,,,,,,-1 under 150w,-1 under 150w,160,Narinari_981_augmented_Hercus_1978.xml,Hercus 1978,,Hercus 1978,hercus_note_1978,981,TRUE,,,2,2,0,1,PD,0,5,1,0,0,,
djab1234,,Djabwurrung,Pama-Nyungan | Kulin | Western Kulin | Tjapwurrung,Djabwurung,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,Tjapwurrung,Tjapwurrung,,142.572643,-37.219722,,,self,,blake_dialects_2011,online,http://www.vcaa.vic.edu.au/documents/alcv/dialectsofwesternkulin-westernvictoria.pdf,reconstituted,{},,blake_dialects_2011,,,,997,1 reconstituted only,8 to check,,,,,Blake 2011,blake_dialects_2011,320216,TRUE,,,2,PAL,0,1,0,0,3,1,V_MID_FR,0,,
bara1404,,Barababaraba,Pama-Nyungan | Kulin | Western Kulin | Wemba-Beraba | Baraba-Baraba,Baraba-Baraba,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,144.656301,-35.456253,,Hercus 1991:3,wemb1241,Most closely related (Hercus 1991:3),,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,none (see Wafer&Liserague 2008:80),,,,,,,,,,,,,,,,,
wemb1241,,Wemba Wemba,Pama-Nyungan | Kulin | Western Kulin | Wemba-Beraba | Wemba-Wemba,Wemba Wemba,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,WembaWemba,WembaWemba,,143.607655,-35.566891,,,self,,hercus_wembawemba_1992,published,,,,CHIRILA/not_released/herw,hercus_wembawemba_1992,,,,204,3 full data,8 to check,164,Wembawemba_87541_augmented_Hercus_1986.xml,Hercus 1986,,Hercus 1986,hercus_victorian_1986,87541,FALSE,,,2,2,0,1,RPD,0,5,1,V_MID_CENTR,NAS_DENT,,
wotj1234,,Wotjobaluk,Pama-Nyungan | Kulin | Western Kulin | Werkaya,Wotjobaluk,PN Southeast,PN Southeast,PN Kulin,Pama-Nyungan,_other,_other,_other,Kulin,,,,,141.39303,-35.727635,,,self,,hercus_wergaia_nodate,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0273_access.zip,,,,hercus_victorian_1986,,,,978,3 full data,8 to check,163,,Hercus 1986,,Hercus 1986,hercus_victorian_1986,87541,FALSE,,,2,PAL,0,1,RP,0,3,1,V_MID_FR,0,,
gana1268,,Birrdhawal,Pama-Nyungan | Kurnic | Bidhawal,Bidhawal,PN Southeast,PN Southeast,PN Kurnic,Pama-Nyungan,_other,_other,_other,Kurnic,,,,,149.407682,-37.41586,,Wafer & Lissarague 2008:96,yort1237,temp: Least distantly related (CB's tree),,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,Wafer&Lissarague 2008:559,wafer_handbook_2008,308697,TRUE,,,2,2,0,1,RPD,0,3,2,V_MID_FR;V_MID_FR_LONG,0,,
gana1278,,Ganai,Pama-Nyungan | Kurnic | Brabralung,Muk-Thang,PN Southeast,PN Southeast,PN Kurnic,Pama-Nyungan,_other,_other,_other,Kurnic,,,,,147.753834,-37.412967,,,self,,fesl_ganai:_1985,published,,reconstituted,{},,fesl_ganai:_1985,,,,981,1 reconstituted only,8 to check,,,,,Fesl 1985,fesl_ganai:_1985,87541,TRUE,,,2,2,0,1,RPD,0,5,1,0,0,,
0000thangguai,gana1278,Ganai,Pama-Nyungan | Kurnic | Krauatungulung,Thangguai,PN Southeast,PN Southeast,PN Kurnic,Pama-Nyungan,_other,_other,_other,Kurnic,,,,,148.700393,-37.589231,,,yort1237,temp: Least distantly related (CB's tree),,,,,,,,,,,,1 reconstituted only,4 to wrangle,,,,,Fesl 1985,fesl_ganai:_1985,87541,TRUE,,,2,2,0,1,RPD,0,5,1,0,0,,
0000nulit,gana1278,Ganai,Pama-Nyungan | Kurnic | Nulit,Nulit,PN Southeast,PN Southeast,PN Kurnic,Pama-Nyungan,_other,_other,_other,Kurnic,,,,,146.921311,-37.979454,,,yort1237,temp: Least distantly related (CB's tree),,,,,,,,,,,,1 reconstituted only,4 to wrangle,,,,,Fesl 1985,fesl_ganai:_1985,87541,TRUE,,,2,2,0,1,RPD,0,5,1,0,0,,
kera1256,,Keramin,Pama-Nyungan | Lower Murray | Keramin,Keramin,PN Southeast,PN Southeast,PN Lower Murray,Pama-Nyungan,_other,_other,_other,Lower Murray,,Keramin,Keramin,,142.342981,-34.19584,,,narr1259,temp,,,,,,,,,,,,1 reconstituted only,6 to ingest,,,,Horgen?,Horgen 2004,horgen_languages_2004,306364,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
0000ngayawang,uppe1415,Upper Riverland,Pama-Nyungan | Lower Murray | Ngayawang,Ngayawang,PN Southeast,PN Southeast,PN Lower Murray,Pama-Nyungan,_other,_other,_other,Lower Murray,,Ngaiawang,Ngaiawang,,139.799514,-34.347681,,,narr1259,temp,,,,,,,,,,,,1 reconstituted only,6 to ingest,,,,Horgen?,Horgen 2004,horgen_languages_2004,306364,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
ngin1247,,Ngindadj,Pama-Nyungan | Lower Murray | Ngintait,Ngintait,PN Southeast,PN Southeast,PN Lower Murray,Pama-Nyungan,_other,_other,_other,Lower Murray,,,,,141.05991,-34.42763,,,narr1259,temp,,,,,,,,,,,,1 reconstituted only,6 to ingest,,,,Horgen?,Horgen 2004,horgen_languages_2004,306364,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
0000peramangk,lowe1402,Lower Riverland,Pama-Nyungan | Lower Murray | Peramangk,Peramangk,PN Southeast,PN Southeast,PN Lower Murray,Pama-Nyungan,_other,_other,_other,Lower Murray,,,,,138.869018,-34.757937,"I can't find anything, cf Simpson&Hercus 2004:182",,narr1259,temp; else kaur1267 Geographic proximity,,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,,,,none (Simpson&Hercus 2004:182),,,,,,,,,,,,,,,,,
narr1259,,Narrinyeri,Pama-Nyungan | Lower Murray | Yaraldi,Yaraldi,PN Southeast,PN Southeast,PN Lower Murray,Pama-Nyungan,_other,_other,_other,Lower Murray,,Ngarrindjeri,Ngarrindjeri,,139.991515,-35.994015,,,self,Most closely related (Horgen 2004:211),johnson_ngarrindjeri_1989,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0038_access.zip,reconstituted,,CHIRILA/not_released/ASEDA0038,mcdonald_study_2002,Undifferentiable rhotics normalized as “unknown rhotic”.,,,550,1 reconstituted only,8 to check,293,Yaraldi_1470_augmented_McDonald_2002.xml,McDonald 2002,,McDonald 2002,mcdonald_study_2002,1470,FALSE,,,2,2,0,1,0,0,5,1,0,0,,
0000raminyeri,lowe1402,Lower Riverland,Pama-Nyungan | Lower Murray | Yaraldi | Ramindjeri,Raminyeri,PN Southeast,PN Southeast,PN Lower Murray,Pama-Nyungan,_other,_other,_other,Lower Murray,,,,,138.533656,-35.380505,,McDonald 2002:13-14,narr1259,Most closely related (Horgen 2004:34),,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,,,,,,,,,,,,,,,,,,,,,
lowe1403,,Lower Darling-Lower Lachlan,Pama-Nyungan | Lower Murray | Yitha Yitha,Yitha Yitha,PN Southeast,PN Southeast,PN Lower Murray,Pama-Nyungan,_other,_other,_other,Lower Murray,,YithaYitha,YithaYitha,,144.023446,-33.799347,,,narr1259,temp,,,,,,,,,,,,1 reconstituted only,6 to ingest,,,,Horgen?,Horgen 2004,horgen_languages_2004,306364,TRUE,,,2,2,0,1,0,0,3,1,0,0,,
bidy1243,,Bidyara,Pama-Nyungan | Maric | Bidjara,Bidyara,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,BidyaraGungabula,BidyaraGungabula,BidyaraGungabula,Bidyara-Gungabula,146.412692,-25.309531,,,self,,breen_bidyara_1973,published,,,,CHIRILA/not_released/bre73,breen_bidyara_1973,,,,99,3 full data,8 to check,233,,Breen 1973,,Breen 1973,breen_bidyara_1973,85861,FALSE,,,2,2,0,1,RPD,0,3,1,V_LO_NONFR_LONG,NAS_RET,,
0000barada,gang1268,Gangulu,Pama-Nyungan | Maric | Biri | Barada,Barada,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,148.892305,-21.523239,148 words in cbdb,,gang1268,Most closely related (Terrill 1998:vii),,,,,,,,,,,,-1 under 150w,-1 under 150w,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000barna,biri1256,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Barna,Barna,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,Barna,Barna,,147.907712,-21.735608,,Terrill 1998,biri1256,Most closely related & proximal (Terrill 1998:v),,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
biri1256,,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Biri,Biri,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,Biri,Biri,Biri,Biri,147.66443,-20.758928,,,self,,terrill_biri_1999,online,CHIRILA/v1/Terrell,,,CHIRILA/v1/Terrell,terrill_biri_1998,,,,94,3 full data,8 to check,211,Biri_4459_augmented_Terrill_1998.xml,Terrill 1998,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000gabalbara,gang1268,Gangulu,Pama-Nyungan | Maric | Biri-Gangulu | Gabalbara,Gabalbara,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,148.776849,-22.145611,,Terrill 1998,gang1268,Most closely related & proximal (Terrill 1998:v),,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
gang1268,,Gangulu,Pama-Nyungan | Maric | Biri-Gangulu | Gangulu,Gangulu,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,Gangulu,Gangulu,Gangulu,Gangulu,149.161829,-22.869618,,,self,,terrill_biri_1999,online,CHIRILA/v1/Terrell,,,CHIRILA/v1/Terrell,terrill_biri_1998,,,,5,3 full data,8 to check,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,2,0,0,,
0000ganulu,gang1268,Gangulu,Pama-Nyungan | Maric | Biri-Gangulu | Ganulu,Ganulu,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,149.215607,-23.70695,~110w in Curr157,Terrill 1998,bidy1243,Most closely related (Terrill 1998:94),,,,,,,,,,,,-1 under 150w,-1 under 150w,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000garingbal,biri1256,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Garingbal,Garingbal,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,148.468362,-24.59346,,Terrill 1999 (ASEDA0700),gang1268,Most closely related (Terrill 1998:vii),,,,,,,,,,,,-1 under 150w,-1 under 150w,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000miyan,biri1256,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Miyan,Miyan,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,145.558845,-21.279456,,Terrill 1998,biri1256,Most closely related & proximal (Terrill 1998:v),,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000wiri,biri1256,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Wiri,Wiri,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,148.330311,-21.236592,,,self,,terrill_biri_1999,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0700_access.zip,,,,terrill_biri_1998,,,,945,3 full data,8 to check,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000yambina,biri1256,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Yambina,Yambina,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,Yambina,Yambina,,146.981469,-21.668075,,Terrill 1998,self,,terrill_biri_1999,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0700_access.zip,reconstituted,,,terrill_biri_1998,,,,944,1 reconstituted only,8 to check,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000yangga,biri1256,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Yangga,Yangga,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,146.742471,-21.070733,,Terrill 1999 (ASEDA0700),biri1256,Most closely related (Terrill 1998:vii),,,,,,,,,,,,-1 under 150w,-1 under 150w,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000yetimarala,gang1268,Gangulu,Pama-Nyungan | Maric | Biri-Gangulu | Yetimarala,Yetimarala,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,148.839601,-21.087917,,Terrill 1999 (ASEDA0700),gang1268,Most closely related & proximal (Terrill 1998:v),,,,,,,,,,,,-1 under 150w,-1 under 150w,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000yilba,biri1256,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Yilba,Yilba,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,Biri,,,Biri,145.121472,-20.520725,,,self,,terrill_biri_1999,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0700_access.zip,reconstituted,,,terrill_biri_1998,,,,95,1 reconstituted only,8 to check,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000yuwi,biri1256,Biri,Pama-Nyungan | Maric | Biri-Gangulu | Yuwibara,Yuwi,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,,,,148.839601,-21.087917,,Terrill 1998,biri1256,Most closely related & proximal (Terrill 1998:v),,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,Biri_4459_augmented_Terrill_1998.xml,,,Terrill 1998,terrill_biri_1998,4459,TRUE,,,1,2,0,1,PD,0,3,1,0,0,,
0000dharawala,bidy1243,Bidyara,Pama-Nyungan | Maric | Dharawala,Dharawala,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,,Dharawala,Dharawala,,145.209442,-25.70235,,,self,,breen_salvage_1990,online,CHIRILA/v2/bre90,reconstituted,,CHIRILA/v2/bre90,breen_salvage_1990,,,,1010,1 reconstituted only,8 to check,35,,Breen 1990,,Breen 1990,breen_salvage_1990,2268,TRUE,,,1,2,0,1,PD,0,3,1,0,VIBR_API,,
dhar1248,,Dharumbal,Pama-Nyungan | Maric | Dharumbal | Dharumbal,Dharumbal,PN Northeast,PN Northeast,PN Maric,Pama-Nyungan,_other,_other,Maric,_other,Dharumbal,Dharumbal,Dharumbal,Dharumbal,150.357528,-22.958898,,,self,,terrill_dharumbal:_2002,online,CHIRILA/v2/ter02,,,CHIRILA/v2/ter02,terrill_dharumbal:_2002,,,,63,3 full data,8 to check,235,Dharumbal_1914_augmented_Terrill_2002.xml,Terrill 2002,,Terrill 2002,terrill_dharumbal:_2002,1914,TRUE,,,1,DENT,0,2,D,0,3,1,VIBR_API_UNV,0,,
