# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 11 20:40:39 AEST 2020 [seed=1591872020618]
# -window -working -options
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMantharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaGabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMantharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaGabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	clock.rate	meanRate	treeLikelihood	branchRates	skyline
8785000	-19394.341189728086	-3570.2599640929016	-15824.081225635184	7700.930822629311	-2029.9308226293106	79976.64768963595	5757.894270803531	6576.478165089376	6547.609889791438	6116.7222906246025	6093.9762697987	6160.411565900379	6148.9616836859395	6378.519156391569	6555.05103131465	6161.90848104032	6841.363477032995	7355.878933788769	6230.725583836409	6259.517887242885	6795.111835756562	6445.15310877537	6457.494151162277	6669.167794332747	-86.89427080353107	-905.4781650893756	-876.609889791438	-445.72229062460246	-422.97626979869983	-489.4115659003792	-477.96168368593953	-707.5191563915687	-884.0510313146497	-490.9084810403201	-1170.3634770329954	-1684.8789337887692	-559.725583836409	-588.5178872428851	-1124.111835756562	-774.1531087753701	-786.4941511622774	-998.1677943327468	232731.8674917631	18099.85484641837	54026.06996656536	29701.07076217179	14164.81966854631	2946.4672084697663	6545.755692910489	16413.654855913952	3350.43755305291	332.5778706413651	6.0	5.0	6.0	13.0	39.0	4.0	6.0	7.0	18.0	7.0	9.558243819954232E-5	9.558243819954244E-5	-15824.081225635184	0.0	-1143.5002657062944
8790000	-19379.15653392185	-3564.847449910943	-15814.309084010907	7741.3115126306975	-2070.3115126306975	81014.90875423049	5794.439085495334	6565.680422079927	6406.428439062028	6134.1325503159105	6128.3990634529855	6140.622754916299	6188.077872687959	6426.545029736333	6697.015254458428	6160.9095688652615	6955.592514619171	7309.487880624136	6127.230449288295	6194.046392438365	6804.956648752902	6471.569883923234	6368.507700168864	6628.99009467436	-123.43908549533444	-894.6804220799268	-735.4284390620278	-463.1325503159105	-457.3990634529855	-469.6227549162986	-517.0778726879589	-755.5450297363332	-1026.015254458428	-489.90956886526146	-1284.5925146191712	-1638.4878806241359	-456.23044928829495	-523.0463924383648	-1133.9566487529019	-800.5698839232336	-697.5077001688642	-957.9900946743601	289314.8566421844	67061.03539434505	36116.86660371962	35239.80485029649	11793.154810890777	6584.089226848685	5939.4407443152295	7493.006985221824	3704.015612802282	117.61683064687693	4.0	7.0	10.0	4.0	39.0	3.0	6.0	11.0	20.0	7.0	9.378831026459999E-5	9.378831026459996E-5	-15814.309084010907	0.0	-1140.8113120840421
8795000	-19392.508390929466	-3574.2257190660494	-15818.282671863417	7812.249202163778	-2141.249202163778	81552.9401823805	5859.283598616401	6534.29362427334	6516.794646236109	6126.842970032754	6124.099435945184	6141.55862207941	6178.431654685546	6541.376113759248	6540.006841865627	6203.443057012338	6919.49505719618	7334.2456557810865	6342.368405764683	6176.520318593571	6834.728632934552	6492.065448995394	6450.295499848956	6721.887689838474	-188.28359861640092	-863.2936242733404	-845.7946462361087	-455.84297003275424	-453.09943594518427	-470.55862207941027	-507.43165468554616	-870.3761137592483	-869.0068418656274	-532.4430570123377	-1248.49505719618	-1663.2456557810865	-671.3684057646833	-505.52031859357066	-1163.7286329345516	-821.065448995394	-779.2954998489558	-1050.8876898384742	320306.3442317677	36107.270203349	26721.244772162485	65810.68651693371	12689.896799808726	3577.5946739088977	8896.84603168728	2634.814663055863	4964.49469013923	1453.2623561674652	5.0	9.0	12.0	2.0	40.0	3.0	5.0	4.0	21.0	10.0	9.716378408807162E-5	9.716378408807164E-5	-15818.282671863417	0.0	-1147.2770332831033
8800000	-19408.311608420274	-3569.493278545452	-15838.81832987482	7682.232950652982	-2011.2329506529823	80571.08726872358	5803.0483962388425	6646.7336511252315	6317.532876456365	6256.651542808743	6109.267364830548	6132.897806303659	6190.482610100609	6544.800448926712	6643.223379086665	6218.365438355012	6880.0079500301645	7326.044955031317	6339.739815128343	6166.909317005107	6629.339709966768	6489.009390343133	6407.799920090277	6551.73538691007	-132.04839623884254	-975.7336511252315	-646.5328764563646	-585.6515428087432	-438.2673648305481	-461.8978063036593	-519.4826101006092	-873.8004489267123	-972.2233790866649	-547.365438355012	-1209.0079500301645	-1655.044955031317	-668.7398151283433	-495.90931700510737	-958.3397099667682	-818.0093903431334	-736.7999200902768	-880.7353869100698	192936.38215662286	116105.24912289019	32117.46919336082	24047.829231159252	13039.531683918078	13549.62403612034	3775.0694844202117	2475.305601185803	4118.668039330991	478.3781127852257	4.0	7.0	10.0	6.0	39.0	6.0	1.0	6.0	23.0	9.0	9.341109928458724E-5	9.341109928458726E-5	-15838.81832987482	0.0	-1146.3715653956292
8805000	-19387.04540300771	-3565.8687002905417	-15821.176702717168	7642.778127045561	-1971.7781270455607	77845.40174275689	5915.67403961751	6552.906622542524	6451.221051643341	6167.832843233709	6041.714496133022	6162.928971202277	6172.55530431626	6432.950607871617	6607.807796070755	6189.718338485908	6838.595129933237	7301.265370020535	6301.622772427674	6124.659940091976	6704.210538008915	6458.146667929479	6472.5871209247	6566.125179512655	-244.67403961751006	-881.906622542524	-780.2210516433406	-496.83284323370935	-370.7144961330223	-491.92897120227735	-501.55530431625994	-761.9506078716167	-936.8077960707551	-518.7183384859081	-1167.5951299332373	-1630.2653700205346	-630.6227724276741	-453.65994009197584	-1033.2105380089151	-787.146667929479	-801.5871209246998	-895.1251795126554	490966.1632695787	134935.16546259215	49468.644343378524	37965.69315414659	17256.345350486336	31476.034357448883	6158.578565399634	3892.887250550379	6378.713749210731	396.44710740059793	2.0	2.0	16.0	10.0	38.0	1.0	1.0	13.0	20.0	8.0	9.812775518175055E-5	9.812775518175066E-5	-15821.176702717168	0.0	-1137.0212195050008
8810000	-19417.69056562525	-3577.314761054913	-15840.375804570336	7824.279547417257	-2153.279547417257	84454.80955959951	5773.339306797989	6501.429567179168	6417.683236604649	6052.258899595084	6242.128369192046	6276.553773669318	6350.108786627794	6380.447797160123	6521.288741892895	6273.065364079629	7107.673150127395	7505.882912406789	6244.504265268664	6222.00281262423	6580.430753823934	6514.407928734688	6489.994299094539	6679.295514503358	-102.33930679798868	-830.4295671791679	-746.6832366046492	-381.2588995950837	-571.1283691920462	-605.5537736693177	-679.108786627794	-709.4477971601227	-850.2887418928949	-602.065364079629	-1436.6731501273953	-1834.8829124067888	-573.5042652686643	-551.0028126242296	-909.4307538239336	-843.4079287346876	-818.9942990945392	-1008.2955145033584	460907.2152622715	71432.95401149718	58857.16052137388	39154.95078875046	9259.410040164039	11994.489884621255	2373.3321789904344	3517.4554327224273	9212.97684013079	1119.120615634772	2.0	6.0	21.0	6.0	36.0	2.0	4.0	5.0	20.0	9.0	8.585408153061777E-5	8.585408153061774E-5	-15840.375804570336	0.0	-1149.2138519561463
8815000	-19384.979575721187	-3583.809857399149	-15801.169718322037	7801.678431843266	-2130.6784318432656	85907.39805347819	5748.1052896176525	6618.40251600655	6607.008894155987	6082.432549565676	6233.8263581930005	6244.0969331406495	6254.911899237464	6600.006845052669	6619.215826091493	6286.250811292416	6947.235360256697	7484.348913621209	6337.542979156884	6183.190936987807	6798.443484922079	6569.102343381616	6597.162248336525	6678.281848936837	-77.10528961765249	-947.4025160065503	-936.008894155987	-411.4325495656758	-562.8263581930005	-573.0969331406495	-583.9118992374642	-929.0068450526687	-948.215826091493	-615.2508112924161	-1276.2353602566973	-1813.3489136212092	-666.542979156884	-512.1909369878067	-1127.4434849220788	-898.1023433816163	-926.1622483365254	-1007.2818489368374	289441.58597163437	109868.6220328573	23247.058179088857	30122.768693167858	19928.327832213796	2259.060157210557	9042.16530781852	1746.630127588207	3671.3806209286145	1896.7450633660915	3.0	10.0	14.0	5.0	31.0	5.0	6.0	7.0	23.0	7.0	9.237638312607166E-5	9.237638312607185E-5	-15801.169718322037	0.0	-1156.523471784486
8820000	-19395.589092362607	-3585.204378664824	-15810.384713697782	7809.893807912726	-2138.8938079127256	88516.22320531851	5794.815687889144	6480.681311947169	6535.299622272652	6145.297964248945	6283.930802846247	6224.734402884364	6200.979215965983	6695.8475740792555	6675.202189086245	6313.72753462621	6965.718076637329	7458.645199476854	6321.47872277808	6196.133949987567	6807.414295790111	6579.6370833088895	6539.435353547514	6662.989139837375	-123.8156878891441	-809.681311947169	-864.2996222726524	-474.2979642489454	-612.9308028462474	-553.7344028843636	-529.9792159659828	-1024.8475740792555	-1004.2021890862452	-642.7275346262104	-1294.7180766373294	-1787.645199476854	-650.4787227780798	-525.1339499875667	-1136.4142957901113	-908.6370833088895	-868.4353535475138	-991.9891398373748	281471.06450163375	131905.12312116273	80687.46825259569	62534.3400808448	13313.840884315792	22030.06980709919	20972.921241832206	3313.4523132951554	4810.959274719625	671.8539473646123	4.0	7.0	14.0	1.0	33.0	10.0	4.0	1.0	27.0	10.0	8.522674529803497E-5	8.522674529803496E-5	-15810.384713697782	0.0	-1155.3554168103956
8825000	-19401.854615333057	-3580.614104193021	-15821.240511140037	7751.45199138867	-2080.4519913886697	88668.02817353896	5735.910127063427	6670.202401343702	6398.259118925589	6193.632826179714	6278.892876490457	6264.0579569621705	6216.685949547187	6521.7408887893125	6766.552370423997	6347.765913562638	6977.989272852609	7496.263387259116	6484.115070191236	6194.855036604885	6837.869181762768	6679.667092865397	6595.091620671953	6694.506697353713	-64.91012706342735	-999.2024013437021	-727.2591189255891	-522.6328261797144	-607.8928764904567	-593.0579569621705	-545.6859495471872	-850.7408887893125	-1095.5523704239968	-676.7659135626382	-1306.9892728526092	-1825.263387259116	-813.1150701912356	-523.8550366048848	-1166.8691817627678	-1008.6670928653966	-924.091620671953	-1023.5066973537132	363336.4662809034	35242.34102882292	48845.15342062036	7698.03629489775	13913.962594100398	16770.113172658286	5606.673933001476	3227.46065669221	3393.803988964301	2573.756662510417	3.0	7.0	15.0	1.0	37.0	8.0	6.0	1.0	19.0	14.0	8.820739931737831E-5	8.820739931737819E-5	-15821.240511140037	0.0	-1155.2243998324154
8830000	-19395.64329957612	-3578.214432334756	-15817.428867241366	7921.153028364445	-2250.153028364445	88124.99058268795	5751.118942805119	6487.420402670716	6221.33849306282	6063.0621422964805	6286.6823168575265	6254.491727077512	6350.049594813219	6513.649449772549	6715.654593920612	6335.456925522502	6947.238832652995	7463.09364030596	6347.296510668313	6229.880292453192	6545.993031721314	6702.326575398018	6620.39212585035	6646.213795902875	-80.11894280511933	-816.4204026707157	-550.3384930628199	-392.0621422964805	-615.6823168575265	-583.4917270775122	-679.0495948132193	-842.6494497725489	-1044.6545939206117	-664.4569255225024	-1276.2388326529954	-1792.0936403059604	-676.2965106683132	-558.8802924531919	-874.9930317213139	-1031.3265753980177	-949.3921258503497	-975.2137959028751	247971.95088810317	61517.06503114019	50366.579702157185	18715.318412391043	16474.00242826366	1983.7979135093115	7871.4752835272275	4793.481699808751	5694.074021345234	1759.5658136283805	3.0	2.0	21.0	7.0	31.0	9.0	5.0	2.0	15.0	16.0	8.681677182139745E-5	8.681677182139737E-5	-15817.428867241366	0.0	-1150.971611817998
8835000	-19402.268359358655	-3581.063223972031	-15821.205135386625	7743.754688955338	-2072.7546889553378	86201.84765871127	5823.317382462608	6550.473732544101	6528.091281886248	5975.661314264309	6234.025392376595	6259.142322168996	6315.6692251943205	6515.842544316603	6641.394258856975	6288.884226828723	6928.382297088529	7438.6270919976	6370.231897906438	6191.084493839545	6983.945487881082	6633.6904834949155	6539.896138273135	6609.780579204855	-152.3173824626083	-879.473732544101	-857.091281886248	-304.6613142643091	-563.0253923765949	-588.1423221689956	-644.6692251943205	-844.8425443166034	-970.3942588569753	-617.8842268287226	-1257.3822970885294	-1767.6270919975996	-699.2318979064376	-520.0844938395448	-1312.945487881082	-962.6904834949155	-868.896138273135	-938.7805792048548	471385.09789874253	133415.98670587369	47814.472513390705	16487.293358999705	16140.752783824111	14334.98965469379	8679.78002195766	5699.730837279473	4720.388004018719	1767.9680549746229	1.0	1.0	24.0	11.0	24.0	10.0	6.0	1.0	19.0	14.0	8.931581112016994E-5	8.931581112017E-5	-15821.205135386625	0.0	-1153.9755615965971
8840000	-19398.032055621134	-3581.952245533444	-15816.079810087691	7773.081523144348	-2102.0815231443476	82751.33527083158	5755.189123944781	6398.123579774825	6284.427453483725	5985.414694412449	6147.195021366465	6183.131715151418	6346.7349011153365	6573.920260382516	6656.602729732701	6275.992947883577	7018.444086001414	7406.067765855009	6359.48667840957	6151.687254381394	6711.150078604778	6547.245495474246	6553.9354517939555	6620.0162065919585	-84.18912394478139	-727.123579774825	-613.427453483725	-314.4146944124486	-476.19502136646497	-512.1317151514177	-675.7349011153365	-902.9202603825161	-985.6027297327009	-604.9929478835766	-1347.4440860014138	-1735.0677658550094	-688.4866784095702	-480.68725438139427	-1040.1500786047782	-876.2454954742461	-882.9354517939555	-949.0162065919585	1754641.0304015486	101604.91383534584	68546.85972684513	38469.545151130704	22409.777253832963	14094.441950144685	11431.449529535334	4562.100175234996	3836.157800666272	711.9713695226757	2.0	3.0	15.0	6.0	23.0	14.0	12.0	3.0	25.0	8.0	9.198550667276715E-5	9.198550667276701E-5	-15816.079810087691	0.0	-1151.577211912879
8845000	-19385.150886748193	-3569.371260587572	-15815.779626160622	7709.873831548326	-2038.873831548326	81291.21320743277	5926.273843269725	6584.007066124007	6403.320615936229	6026.595569611619	6162.455050285197	6198.3674161684	6334.567159760279	6539.21605321505	6575.190622240656	6267.180508672117	6903.567161081392	7393.600801391687	6289.032713863723	6171.554851713766	6669.067245621941	6527.762599184969	6481.6463430641115	6489.785062365022	-255.27384326972515	-913.007066124007	-732.3206159362289	-355.5955696116189	-491.4550502851971	-527.3674161684003	-663.5671597602786	-868.2160532150501	-904.190622240656	-596.180508672117	-1232.5671610813924	-1722.6008013916871	-618.0327138637231	-500.55485171376586	-998.0672456219409	-856.7625991849691	-810.6463430641115	-818.785062365022	894319.200756643	57578.478212006165	48046.475080893775	12361.373488701744	9913.753292918207	15191.779939153867	7831.4955910284	5849.39627344632	2923.0767672554994	1438.0203488089069	1.0	5.0	19.0	12.0	20.0	8.0	11.0	4.0	25.0	6.0	9.51461476387345E-5	9.514614763873437E-5	-15815.779626160622	0.0	-1142.9542333365252
8850000	-19384.83129790589	-3564.1258751531304	-15820.705422752759	7762.43538238906	-2091.4353823890597	78884.23748439476	5775.32938511686	6508.564971395576	6359.705765728348	6166.169439363361	6214.866865083867	6128.083447045883	6252.920099606908	6430.893759737661	6724.556415563203	6209.510613070607	6817.24656102798	7339.765610978091	6202.792044839821	6211.818138273594	6524.18761317311	6534.123271105527	6433.127835671271	6647.080370725794	-104.32938511686007	-837.5649713955763	-688.7057657283476	-495.16943936336065	-543.8668650838672	-457.0834470458831	-581.9200996069076	-759.8937597376607	-1053.5564155632028	-538.5106130706072	-1146.2465610279796	-1668.765610978091	-531.7920448398208	-540.8181382735938	-853.1876131731096	-863.1232711055272	-762.127835671271	-976.0803707257937	182671.07985367524	165256.57891601205	41001.555570528464	12623.950533126823	24748.329966640405	12802.400037478767	4788.13503754842	1707.747434049085	4635.422647533741	276.99902429350425	4.0	2.0	19.0	18.0	18.0	9.0	10.0	5.0	20.0	6.0	9.691249725822134E-5	9.691249725822136E-5	-15820.705422752759	0.0	-1138.717847427121
8855000	-19386.77324006272	-3572.8187327790947	-15813.954507283626	7591.068769655881	-1920.0687696558807	78931.35439665276	5801.0153536434955	6369.0838290319825	6411.61477761566	6005.582884288779	6187.462087246865	6134.376250150221	6317.069720604006	6362.1808961737115	6656.67057317577	6206.175481391091	6791.339913599646	7342.430078016111	6236.64575468865	6172.244867871401	6716.659982556482	6684.466783390947	6390.445171790705	6598.605402624236	-130.01535364349547	-698.0838290319825	-740.6147776156604	-334.5828842887786	-516.4620872468649	-463.3762501502206	-646.0697206040059	-691.1808961737115	-985.6705731757702	-535.1754813910911	-1120.339913599646	-1671.430078016111	-565.6457546886504	-501.24486787140086	-1045.6599825564817	-1013.4667833909471	-719.445171790705	-927.6054026242364	239074.02058507415	131712.34340877045	37319.78992772988	11796.265356199054	12186.432583069047	14209.748553465814	25231.683433446447	3091.300942456529	1978.0477414296454	152.1155043086547	10.0	2.0	23.0	22.0	18.0	9.0	2.0	1.0	20.0	4.0	9.899316322296222E-5	9.899316322296222E-5	-15813.954507283626	0.0	-1148.6532329264785
8860000	-19382.75158263496	-3570.6420767247428	-15812.109505910215	7554.897355111273	-1883.897355111273	75737.79831374448	5763.581173439598	6407.646734239626	6370.255990580582	6026.933003338533	6172.014309088379	6120.927810686209	6119.535475437316	6440.04808949818	6795.382173258749	6202.446389480847	6742.984590296965	7300.772912861899	6205.789408300635	6131.2072295334265	6658.34648182647	6648.510351108283	6423.237956791304	6648.527221588731	-92.58117343959839	-736.6467342396263	-699.255990580582	-355.9330033385331	-501.0143090883794	-449.92781068620934	-448.53547543731565	-769.0480894981802	-1124.3821732587494	-531.4463894808468	-1071.9845902969646	-1629.7729128618994	-534.7894083006349	-460.20722953342647	-987.3464818264702	-977.5103511082834	-752.237956791304	-977.5272215887308	104025.9627849754	20868.106179667688	19736.935365857596	12784.545767693377	10699.74554482401	8759.631170875906	5561.3138740864715	10080.91542620974	2228.1246070129378	1178.5825615482217	14.0	3.0	26.0	14.0	22.0	5.0	4.0	5.0	14.0	4.0	9.990494835382219E-5	9.990494835382212E-5	-15812.109505910215	0.0	-1150.721214041062
8865000	-19403.963168658047	-3558.630922048962	-15845.332246609083	7598.490724083349	-1927.490724083349	77683.73264281308	5768.511387561732	6421.970540395811	6247.186200227407	6152.520436639374	6223.444714546137	6198.151456348856	6306.567928767298	6341.8150868025705	6586.486418166436	6202.402998325346	6725.972515795792	7358.689155389817	6237.57628999543	6143.170160361194	6459.434093329645	6717.628811790102	6467.255768575848	6470.566820972117	-97.51138756173168	-750.9705403958114	-576.1862002274074	-481.52043663937366	-552.4447145461372	-527.1514563488563	-635.5679287672983	-670.8150868025705	-915.4864181664361	-531.4029983253458	-1054.9725157957919	-1687.6891553898167	-566.5762899954298	-472.17016036119367	-788.4340933296453	-1046.6288117901022	-796.2557685758484	-799.5668209721171	122206.15900099665	6454.541312321407	17923.19186741283	12876.449051799844	11179.610952309515	15734.446227526905	8260.781342102315	1759.9496808664499	2526.9196499987283	942.8334914563901	14.0	5.0	21.0	16.0	23.0	4.0	4.0	4.0	16.0	4.0	9.553955743888593E-5	9.553955743888593E-5	-15845.332246609083	0.0	-1138.2655533312673
