# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 19:00:45 BST 2019 [seed=666]
# -overwrite -seed 666 testConstantSize.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
421000	-3936.4850837861463	-83.61034146182692	-3852.8747423243194	78.65581578872408	1915.344184211276	328.09734937456477	55.42349408357946	19.896545654928296	0.2824410630597311	0.22626863657293816	0.23877408566719777	0.25251621470013225	5.728759580323228E-4	5.728759580323231E-4	-3852.8747423243194	0.0	-76.39123146623288
422000	-3938.650270453296	-82.8584899583516	-3855.7917804949443	70.51060724695007	1923.48939275305	278.8052470843158	67.96336821606214	12.92393619991819	0.2824410630597311	0.22626863657293816	0.23877408566719777	0.25251621470013225	7.210235947085731E-4	7.210235947085731E-4	-3855.7917804949443	0.0	-75.51174973041012
423000	-3921.1363207323006	-76.66915281815685	-3844.467167914144	69.89643310068983	1924.1035668993102	277.5709737472678	24.82641985705679	13.722605799338185	0.2934084680141403	0.21542924387750975	0.24915928856402184	0.24200299954432744	7.472456908668694E-4	7.472456908668695E-4	-3844.467167914144	0.0	-72.91666961738332
424000	-3926.6244669446833	-75.93068413403957	-3850.693782810644	70.45222715233987	1923.54777284766	270.96300450931165	24.37394444641371	18.408567044279877	0.2829843091922067	0.19378822528956044	0.2609154029415498	0.2623120625766824	8.422417314263394E-4	8.422417314263393E-4	-3850.693782810644	0.0	-71.51863331823051
425000	-3927.9057998193093	-74.3881521224881	-3853.5176476968213	67.84227911093461	1926.1577208890653	253.80000243004662	30.310272042116853	16.877473216269173	0.29735948629610753	0.20654501431518754	0.24849683995145058	0.24759865943725368	8.244873964926657E-4	8.244873964926658E-4	-3853.5176476968213	0.0	-69.44387363876093
426000	-3922.9057555741947	-78.54394802597078	-3844.361807548224	73.88432984266632	1920.1156701573336	289.1922494281292	36.541292250695946	17.465078524782193	0.2936851543870613	0.2090743145702811	0.2525169586637324	0.24472357237892448	7.458141106891416E-4	7.458141106891417E-4	-3844.361807548224	0.0	-72.9787880111125
427000	-3922.635967457489	-75.02234414353633	-3847.6136233139528	68.82490826206443	1925.1750917379356	262.9739399930924	26.90355261618221	18.805809847480326	0.2901268019540596	0.2126326670032828	0.2375145300239526	0.2597260010187043	8.000491631064174E-4	8.000491631064175E-4	-3847.6136233139528	0.0	-70.2710045482593
428000	-3926.4240511097387	-75.21778532295251	-3851.2062657867864	60.94838425837492	1933.051615741625	232.60952646727287	39.17439781814772	16.015613735808852	0.28869361536056437	0.20997653419525536	0.253503285564032	0.24782656488014757	8.539680300751811E-4	8.539680300751811E-4	-3851.2062657867864	0.0	-69.42767565059118
429000	-3926.6572171610187	-73.75512847035982	-3852.9020886906587	68.46936485714907	1925.530635142851	248.0849370272668	31.413910987712605	17.467773648390462	0.2996806329139451	0.20997653419525536	0.25860958292526237	0.2317332499655365	8.620204907523748E-4	8.620204907523751E-4	-3852.9020886906587	0.0	-68.57502482052942
430000	-3933.947311709371	-76.0223758079686	-3857.9249359014025	70.04833040312194	1923.951669596878	275.1761661673198	27.742460992851854	15.08240546045068	0.3078479601201905	0.220946833472328	0.23823641964630726	0.23296878676117358	8.203236000519177E-4	8.203236000519176E-4	-3857.9249359014025	0.0	-71.64247566069105
431000	-3928.1342629877	-76.25019722364242	-3851.8840657640576	62.376097849711115	1931.6239021502888	256.13391172395995	31.573817339754044	17.320991942609623	0.29854019559940487	0.20459938349101664	0.23823641964630726	0.2586240012632705	7.900977636527165E-4	7.900977636527165E-4	-3851.8840657640576	0.0	-71.14204974201
432000	-3925.0466664162395	-77.69753982777969	-3847.34912658846	68.03326076152811	1925.966739238472	276.63550509645785	31.17505774691798	18.578535356937074	0.2732979288532075	0.21703437576563156	0.25556058574887197	0.2541071096322883	7.75169883441658E-4	7.751698834416579E-4	-3847.34912658846	0.0	-72.51442933880823
433000	-3937.1049049591343	-79.67267542793566	-3857.4322295311986	81.28687139022792	1912.7131286097722	314.8184625407873	37.22796407917202	20.67083015480285	0.2906273053054427	0.20700415986593806	0.25880542591588473	0.24356310891273383	6.840274051822886E-4	6.840274051822886E-4	-3857.4322295311986	0.0	-73.74814332583571
434000	-3931.8267732150935	-76.84435709890275	-3854.9824161161905	68.75030209028448	1925.2496979097155	276.0062711856007	28.044688296471588	14.385212665932041	0.2868078017000933	0.21189687935707144	0.24595211527641703	0.25534320366641755	8.161786465025685E-4	8.161786465025684E-4	-3854.9824161161905	0.0	-72.5314095162316
435000	-3924.1897939943287	-79.98652555220406	-3844.2032684421247	76.11991317232905	1917.880086827671	301.70148711257843	47.3258595470092	15.477937126798656	0.2868078017000933	0.21189687935707144	0.24595211527641703	0.25534320366641755	6.616768132346449E-4	6.616768132346447E-4	-3844.2032684421247	0.0	-73.81431555155991
436000	-3922.2698970401234	-74.11048375891684	-3848.1594132812065	69.70049966784244	1924.2995003321575	259.75408979491556	19.58437962362221	16.138336192532	0.28150675446405105	0.20208107531219022	0.24693767594841584	0.2694744942753422	8.543524319909321E-4	8.543524319909321E-4	-3848.1594132812065	0.0	-70.63842079530586
437000	-3925.2991490061754	-72.99974392335903	-3852.2994050828165	60.21633621592972	1933.7836637840703	231.630550655791	25.684171326542305	15.44922013182436	0.29123475179322467	0.18607109994780405	0.2624769773093613	0.2602171709496092	9.030892000419172E-4	9.030892000419173E-4	-3852.2994050828165	0.0	-68.70482568025113
438000	-3930.2511604688366	-76.46451986794291	-3853.786640600894	69.20459848145168	1924.7954015185483	271.03382373306863	22.9501538035136	18.32248172345128	0.2792295608183509	0.2180063823942393	0.2603640777983391	0.24239997898906998	8.550779051879848E-4	8.550779051879846E-4	-3853.786640600894	0.0	-72.24232329865515
439000	-3932.547684943279	-77.50640385621152	-3855.0412810870675	75.07209992275055	1918.9279000772494	287.22735775985166	28.91387390738595	20.408838757721373	0.2966217818142075	0.20780404420293874	0.2531173939421709	0.2424567800406821	7.462161426985543E-4	7.462161426985542E-4	-3855.0412810870675	0.0	-72.4050102039185
440000	-3926.5945548627406	-78.28196467455874	-3848.3125901881817	72.52717432213798	1921.472825677862	289.1914628187285	31.267473695400515	15.95211568737797	0.28185788247548943	0.21369190461369222	0.2417454452334139	0.26270476767740375	7.558996150443088E-4	7.558996150443085E-4	-3848.3125901881817	0.0	-73.45175466444717
441000	-3924.1176105260492	-74.54978289812139	-3849.5678276279277	69.02839264897553	1924.9716073510244	254.28217107459204	30.69318305492949	17.763464600155892	0.28185788247548943	0.21567420966052808	0.23976314018657804	0.26270476767740375	8.08740548135974E-4	8.087405481359736E-4	-3849.5678276279277	0.0	-69.46500221373753
442000	-3922.96842283009	-75.73913359053377	-3847.2292892395562	65.30663849974461	1928.6933615002554	254.86337801721933	30.548352693995668	17.530242029082768	0.28185788247548943	0.2232803281973196	0.2516054369639852	0.2432563523632051	8.462132894705601E-4	8.462132894705602E-4	-3847.2292892395562	0.0	-70.66804930442048
443000	-3932.9695600696696	-78.9124317627026	-3854.057128306967	65.28605494121955	1928.7139450587804	260.67164631071546	42.675136609253244	22.07474386264962	0.29840888341784194	0.21644811989952978	0.23723987785406875	0.24790311882855876	8.227955352568615E-4	8.227955352568616E-4	-3854.057128306967	0.0	-72.14637654888057
444000	-3934.131134524574	-83.18651948977154	-3850.9446150348026	82.53501789589231	1911.4649821041078	339.0145311259075	44.348351920134284	24.210831020384443	0.292085657257342	0.20344213300421538	0.2521030092564357	0.2523692004820062	6.754033025169573E-4	6.754033025169574E-4	-3850.9446150348026	0.0	-76.27205476517355
445000	-3924.083635212121	-75.35106722091993	-3848.732567991201	69.25797860929288	1924.7420213907071	260.0707688032751	27.144971903568887	19.703383565658566	0.2894174625507586	0.2183861701915449	0.23977891916193456	0.25241744809576117	7.997760997178438E-4	7.997760997178442E-4	-3848.732567991201	0.0	-70.46225511139686
446000	-3929.166695402707	-79.14166012666972	-3850.025035276037	72.32860679099466	1921.6713932090054	287.1074524095942	19.823518563750294	18.991508887287157	0.28926020762553567	0.20049741018833744	0.2549105173499089	0.2553318648362172	6.716308443090521E-4	6.716308443090522E-4	-3850.025035276037	0.0	-75.47603409341988
447000	-3924.2793683018363	-76.39663482514342	-3847.882733476693	76.40200320729761	1917.5979967927024	290.1775086362262	31.233053129150733	12.634143615182893	0.28996297479706534	0.2027658546075162	0.2549105173499089	0.25236065324550877	7.704115517412125E-4	7.704115517412128E-4	-3847.882733476693	0.0	-72.03733631341262
448000	-3932.8526293948885	-78.00636167001763	-3854.846267724871	78.89872845834368	1915.1012715416564	296.75848405767783	37.62333743741896	21.10237526448056	0.2606152981908962	0.21447947789131036	0.2517246616570679	0.27318056226072474	7.169330857388787E-4	7.169330857388789E-4	-3854.846267724871	0.0	-71.9454934150814
449000	-3927.5428421586957	-78.35394997114628	-3849.1888921875493	72.81619428705567	1921.1838057129444	286.4524851633148	36.895974134051585	17.937068216556032	0.286231673030272	0.21619392010030833	0.25178662609916835	0.24578778077025054	7.531242445605655E-4	7.531242445605655E-4	-3849.1888921875493	0.0	-72.68565664872838
450000	-3930.95045456287	-78.02677513739496	-3852.9236794254753	68.13595573707983	1925.8640442629203	282.19489682716977	28.785043246156594	18.68310380702927	0.2946574444651725	0.21816003911163312	0.23979682002859956	0.24738569639459404	7.023567647477503E-4	7.023567647477503E-4	-3852.9236794254753	0.0	-73.17781607257557
451000	-3928.380550266869	-80.15016212198361	-3848.230388144885	83.10849244628612	1910.8915075537138	333.835344122204	37.74841370931855	15.38032239881528	0.2846337984768514	0.21816003911163312	0.25348090489616176	0.24372525751535296	5.747838985880879E-4	5.747838985880879E-4	-3848.230388144885	0.0	-74.96661978223227
452000	-3932.3301199421458	-80.59859411285996	-3851.7315258292856	75.12186699709021	1918.8781330029099	303.8790220712042	46.970072757541246	18.717609948249574	0.3016120932780246	0.21409231036368165	0.22536952478325767	0.25892607157503533	6.671718258649545E-4	6.671718258649544E-4	-3851.7315258292856	0.0	-74.03863689429281
453000	-3925.8675854167864	-73.54701650612745	-3852.320568910659	60.193912481209075	1933.806087518791	232.24798237298114	28.213723548754835	17.686381810735845	0.27852706689124657	0.21769225844648107	0.24498465146829695	0.25879602319397466	9.722840383548301E-4	9.7228403835483E-4	-3852.320568910659	0.0	-68.59910264386414
454000	-3925.470086414432	-74.95802595088364	-3850.5120604635486	65.84591324647214	1928.154086753528	258.47464650475104	24.59594359457635	19.46767363409576	0.27500743937453465	0.20013796673801865	0.2556667264489572	0.26918786743848877	8.442368704645178E-4	8.442368704645178E-4	-3850.5120604635486	0.0	-70.37678477910679
455000	-3933.397738609142	-80.7174842392759	-3852.680254369866	69.2933046619102	1924.7066953380897	304.4517517583393	33.39450130270065	13.567452073096367	0.2797148874951967	0.21184265092115648	0.2710932241963061	0.23734923738733998	7.196222208803028E-4	7.196222208803028E-4	-3852.680254369866	0.0	-76.04526130327228
456000	-3923.126474356402	-77.58495399309041	-3845.5415203633115	76.39692711716758	1917.6030728828325	295.54123483073164	30.507054900121002	13.33616441834062	0.27943535593484425	0.22061211319599283	0.25490244816492363	0.2450500827042386	7.061045849768934E-4	7.061045849768935E-4	-3845.5415203633115	0.0	-73.26574487630143
457000	-3932.3908650994877	-76.48217690613608	-3855.9086881933517	64.87248045698584	1929.1275195430142	251.4763359121976	35.18778778220632	24.08791312325	0.27180984268118247	0.21592404880140995	0.25615858900069133	0.2561075195167156	9.016180241276328E-4	9.016180241276327E-4	-3855.9086881933517	0.0	-70.13899531169179
458000	-3921.571825501347	-73.07240386551203	-3848.499421635835	60.79918751390721	1933.2008124860927	230.9598171808317	19.020681108914417	15.124702835456302	0.297519602699064	0.20503580269244226	0.24707546057223323	0.25036913403625993	9.667734704214263E-4	9.66773470421426E-4	-3848.499421635835	0.0	-69.70234171249173
459000	-3922.250394609232	-74.68325764425803	-3847.567136964974	67.64294515782039	1926.3570548421797	254.7813219363897	29.479193665888133	15.674100710872874	0.28467569033632284	0.20503580269244226	0.24379223207758696	0.26649627489364747	8.107802474008681E-4	8.107802474008682E-4	-3847.567136964974	0.0	-70.00509643909274
460000	-3921.6047165507657	-76.55982446312817	-3845.0448920876374	67.47009573247652	1926.5299042675235	265.2675788555036	27.222481050768742	20.203222843411382	0.2981169005998541	0.20858543462390386	0.24577585906319266	0.24752180571304896	8.743127412346439E-4	8.74312741234644E-4	-3845.0448920876374	0.0	-71.54599574460099
461000	-3924.062414159662	-73.69096976356528	-3850.3714443960966	68.10419423962283	1925.8958057603772	255.68761407281724	23.62337698411002	15.475170790301325	0.28846951963029904	0.20239111647467736	0.2616175581819742	0.24752180571304896	8.326206702454797E-4	8.326206702454796E-4	-3850.3714443960966	0.0	-69.74680739514885
462000	-3929.86349510146	-74.29802656760002	-3855.56546853386	66.66181637567897	1927.3381836243211	251.564435614707	31.36516897679152	11.36576576488889	0.27544372987560195	0.20987757126122042	0.2510695558327871	0.26360914303039007	8.463274880519053E-4	8.463274880519053E-4	-3855.56546853386	0.0	-70.02270045040271
463000	-3920.072169121277	-76.22093709043445	-3843.8512320308428	67.59952700383138	1926.4004729961687	268.669635224839	23.744516309535967	18.340527805083518	0.27324369838390494	0.20987757126122042	0.25764014033289456	0.25923859002197963	7.745990770297818E-4	7.745990770297818E-4	-3843.8512320308428	0.0	-71.95804384658507
464000	-3926.115447006398	-77.09198608469069	-3849.0234609217073	70.97537846847494	1923.024621531525	280.64670554268014	27.408127881402844	21.772334688915905	0.2910748901369811	0.20271246222982753	0.2557108806430863	0.2505017669901046	7.58538153204053E-4	7.585381532040528E-4	-3849.0234609217073	0.0	-72.00131597541044
465000	-3924.855253280142	-78.15447645994891	-3846.700776820193	69.87408012808021	1924.12591987192	277.0689148414447	21.960500408254664	16.457410205759047	0.2853945290121653	0.2027886103048139	0.2565874261343791	0.2552294345486412	7.610768518179983E-4	7.610768518179985E-4	-3846.700776820193	0.0	-74.39431248109527
466000	-3922.620742278125	-74.21190540776372	-3848.408836870361	66.03131967795537	1927.9686803220447	255.29791744378753	24.860536223689863	13.669617407824111	0.2850556412198194	0.21559674127171588	0.24411818295982302	0.2552294345486412	8.387316304760947E-4	8.387316304760948E-4	-3848.408836870361	0.0	-70.35659961036643
467000	-3933.899198117956	-80.36908582131059	-3853.5301122966457	68.60160574611268	1925.3983942538873	274.2550670609966	45.446202298000316	34.734621486959995	0.2835217201443667	0.21610972505652565	0.24513912025046591	0.2552294345486412	7.642216854730374E-4	7.642216854730372E-4	-3853.5301122966457	0.0	-72.3054306470107
468000	-3931.6094483245815	-77.66227660777773	-3853.947171716804	70.81313238101544	1923.1868676189845	279.3440073981257	27.143193128484427	20.440855208025923	0.288219016151986	0.2098459924661577	0.25647154921995174	0.24546344216190405	6.688788015082464E-4	6.688788015082466E-4	-3853.947171716804	0.0	-72.83618207615172
469000	-3926.885967325709	-72.9526162273975	-3853.9333510983115	61.1988143492421	1932.8011856507578	228.20364026406776	28.71848156940215	18.911226868259586	0.29429604161284595	0.22362619704360504	0.25191521335673456	0.230162547986814	9.043461835058674E-4	9.043461835058676E-4	-3853.9333510983115	0.0	-67.84353851566466
470000	-3926.3780190656776	-75.97059397846378	-3850.4074250872136	63.04066322981936	1930.9593367701807	254.6974419026044	23.67105022579926	17.932142300812174	0.28127036450283144	0.19610711638687012	0.2612491980548552	0.2613733210554428	7.891843504395476E-4	7.891843504395473E-4	-3850.4074250872136	0.0	-71.73845876557418
